"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.4g102960",290,3.71053447244336,5.07685872078331e-10
"Vfaba.Hedin2.R1.3g075240",291,3.69301516919985,0.0181138585836353
"Vfaba.Hedin2.R1.1g210960",292,3.67898809699557,4.47120083100447e-52
"Vfaba.Hedin2.R1.3g014360",293,3.67768180583636,4.89758416245087e-12
"Vfaba.Hedin2.R1.2g012720",294,3.67702043947222,0.00112509186042939
"Vfaba.Hedin2.R1.1g136800",295,3.65582714387004,0.000269527850620039
"Vfaba.Hedin2.R1.4g068080",296,3.65457748411842,0.000995822962393401
"Vfaba.Hedin2.R1.2g035160",297,3.64840280061082,1.1487223197143e-06
"Vfaba.Hedin2.R1.5g173560",298,3.64706398638639,0.0262510975322873
"Vfaba.Hedin2.R1.4g112640",299,3.6249214412891,0.0032027415857862
"Vfaba.Hedin2.R1.1g415400",300,3.6196134204511,0.0225739591881513
"Vfaba.Hedin2.R1.1g408920",301,3.61661670449778,7.51806913267167e-28
"Vfaba.Hedin2.R1.3g060240",302,3.60778449295007,0.000490430193756637
"Vfaba.Hedin2.R1.3g178720",303,3.60310074547883,0.00949150804858561
"Vfaba.Hedin2.R1.1g197560",304,3.60089767181533,1.03348801886817e-06
"Vfaba.Hedin2.R1.3g139400",305,3.5957444034223,2.00214353291536e-05
"Vfaba.Hedin2.R1.1g032200",306,3.59506517867699,0.0283555517006613
"Vfaba.Hedin2.R1.5g026000",307,3.58623871203564,1.08348001780081e-13
"Vfaba.Hedin2.R1.2g171800",308,3.58582987157539,1.20056654747885e-07
"Vfaba.Hedin2.R1.4g092440",309,3.58392673481517,0.000285323788015251
"Vfaba.Hedin2.R1.2g204520",310,3.578937186443,6.58444336934155e-15
"Vfaba.Hedin2.R1.4g210840",311,3.57341084754331,6.38019340394232e-47
"Vfaba.Hedin2.R1.5g171080",312,3.56518270252024,5.61046576965251e-07
"Vfaba.Hedin2.R1.3g225680",313,3.56361124237527,0.0447704110242174
"Vfaba.Hedin2.R1.2g229680",314,3.55412476564346,3.78658496024783e-05
"Vfaba.Hedin2.R1.3g185360",315,3.55264152829603,1.14279532569998e-25
"Vfaba.Hedin2.R1.4g080720",316,3.55128872928072,0.00189156438428734
"Vfaba.Hedin2.R1.1g120320",317,3.54447461940978,6.02182157670107e-05
"Vfaba.Hedin2.R1.2g260160",318,3.53414048286812,5.58787576855495e-29
"Vfaba.Hedin2.R1.3g011080",319,3.53209528982515,0.00479334388538673
"Vfaba.Hedin2.R1.2g014200",320,3.52872694026403,0.000947419504042391
"Vfaba.Hedin2.R1.1g108640",321,3.52669180610973,0.00162426151618382
"Vfaba.Hedin2.R1.1g164920",322,3.51850724754495,0.0118966155815365
"Vfaba.Hedin2.R1.1g216080",323,3.51719997762491,1.258169967369e-07
"Vfaba.Hedin2.R1.1g113040",324,3.50750829400641,1.74634186873644e-10
"Vfaba.Hedin2.R1.1g281920",325,3.50065290505732,3.72056813751833e-06
"Vfaba.Hedin2.R1.1g282000",326,3.49874507722469,1.97784128367275e-08
"Vfaba.Hedin2.R1.6g128520",327,3.49862295907689,7.00152421374368e-11
"Vfaba.Hedin2.R1.4g132720",328,3.49783849857328,3.02316800574316e-07
"Vfaba.Hedin2.R1.1g348920",329,3.48342224727595,3.49395985537598e-05
"Vfaba.Hedin2.R1.6g127760",330,3.48234150958758,4.00578516274583e-05
"Vfaba.Hedin2.R1.2g120880",331,3.47695571801922,0.000193895794857716
"Vfaba.Hedin2.R1.2g058200",332,3.47643748219224,0.00218304731677019
"Vfaba.Hedin2.R1.5g107560",333,3.47310359236247,0.00186803614254909
"Vfaba.Hedin2.R1.6g026800",334,3.46134756534327,4.87134013552187e-05
"Vfaba.Hedin2.R1.3g072440",335,3.45709135549084,0.00284205631250908
"Vfaba.Hedin2.R1.4g084720",336,3.45370190525057,4.35617070007286e-12
"Vfaba.Hedin2.R1.3g065400",337,3.45320335379147,0.0463529821473507
"Vfaba.Hedin2.R1.6g149240",338,3.44995471221009,7.68024817791788e-11
"Vfaba.Hedin2.R1.4g112680",339,3.43869621169566,0.000120937950422081
