"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.3g128080",298,3.8959938977815,9.15636612795581e-20
"Vfaba.Hedin2.R1.4g114480",299,3.8929991168864,0.00079847026121249
"Vfaba.Hedin2.R1.6g052680",300,3.88477744159551,1.18258622287316e-68
"Vfaba.Hedin2.R1.1g035160",301,3.88349067181386,2.44127426453421e-25
"Vfaba.Hedin2.R1.3g111520",302,3.87689508869419,4.04679605034876e-37
"Vfaba.Hedin2.R1.4g092440",303,3.86048266270111,4.7767112629677e-34
"Vfaba.Hedin2.R1.2g229680",304,3.84805813442949,0.000837508693110015
"Vfaba.Hedin2.R1.1g251760",305,3.84668849998417,0.00804479819465036
"Vfaba.Hedin2.R1.2g206800",306,3.84388623428647,8.23864641607121e-85
"Vfaba.Hedin2.R1.4g175880",307,3.84262700605547,0.00120519637029486
"Vfaba.Hedin2.R1.5g011320",308,3.82113537104324,2.18470909040437e-09
"Vfaba.Hedin2.R1.6g194200",309,3.82098127546563,6.42481590026751e-16
"Vfaba.Hedin2.R1.1g159840",310,3.80751513135651,0.00174857617933874
"Vfaba.Hedin2.R1.4g192960",311,3.78082238199471,0.0044507356621502
"Vfaba.Hedin2.R1.3g048840",312,3.77211747726209,4.04789591437997e-55
"Vfaba.Hedin2.R1.3g155760",313,3.76319989068362,1.54979401506971e-11
"Vfaba.Hedin2.R1.1g278280",314,3.73942855272547,0.0322996310881892
"Vfaba.Hedin2.R1.3g037800",315,3.73780164517178,1.25654644340204e-39
"Vfaba.Hedin2.R1.4g131400",316,3.73727671664267,0.0216520067415731
"Vfaba.Hedin2.R1.1g285520",317,3.73659708529828,0.00124453959275309
"Vfaba.Hedin2.R1.2g166960",318,3.72923287566351,6.57054884513075e-48
"Vfaba.Hedin2.R1.3g149600",319,3.7199490246779,0.0326854404960372
"Vfaba.Hedin2.R1.1g395680",320,3.71652923582758,0.000120815330156495
"Vfaba.Hedin2.R1.3g008960",321,3.71580588522456,6.47980740955416e-38
"Vfaba.Hedin2.R1.4g104160",322,3.69406091914591,9.30845183276313e-19
"Vfaba.Hedin2.R1.3g160040",323,3.69309846886644,0.00317234943995135
"Vfaba.Hedin2.R1.6g177680",324,3.692653518209,3.23400305863541e-90
"Vfaba.Hedin2.R1.5g015200",325,3.69085618200072,3.33908006532997e-07
"Vfaba.Hedin2.R1.3g117200",326,3.6835036390237,2.1715506925849e-32
"Vfaba.Hedin2.R1.2g124640",327,3.66913685295134,4.22838144074752e-05
"Vfaba.Hedin2.R1.1g412080",328,3.6685263808294,3.26669143642504e-10
"Vfaba.Hedin2.R1.2g264040",329,3.65982377363507,7.68985916295309e-18
"Vfaba.Hedin2.R1.1g310360",330,3.65030624398221,0.038882718312264
"Vfaba.Hedin2.R1.5g041480",331,3.64741574977593,0.00825750557074584
"Vfaba.Hedin2.R1.6g125520",332,3.64358875152189,0.0413805542585068
"Vfaba.Hedin2.R1.4g081080",333,3.63331746761741,2.17524738184765e-22
"Vfaba.Hedin2.R1.1g109800",334,3.62766281510953,1.39890795658875e-07
"Vfaba.Hedin2.R1.2g088760",335,3.61811781629694,1.58633055325339e-39
"Vfaba.Hedin2.R1.2g137080",336,3.6175746956291,9.74511091516729e-17
"Vfaba.Hedin2.R1.3g197560",337,3.61578865297071,1.61817306893472e-05
"Vfaba.Hedin2.R1.3g097280",338,3.60722174846331,0.0325637451502612
"Vfaba.Hedin2.R1.6g188920",339,3.59903877488358,9.25462923064848e-08
